SiteCode,No,NoType,Assigned,GroupNo,Space,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Building Phases_Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
SKH06,1796,Deposit,TRUE,1077,1257,743,Drain,in situ,turf deposit on top of /inside drain,FALSE,30/05/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1847,Deposit,TRUE,1683,1257,743,Drain,in situ,upper fill; check group no.!!,TRUE,31/05/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1848,Deposit,TRUE,1683,1257,743,Drain,in situ,upper fill,TRUE,31/05/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1849,Deposit,TRUE,1683,1257,743,Drain,in situ,upper fill,TRUE,31/05/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1850,Deposit,TRUE,1683,1257,743,Drain,in situ,upper fill,TRUE,31/05/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1852,Deposit,TRUE,1741,1257,743,Drain,in situ,lower drain fill; check group no.!!,TRUE,01/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1853,Deposit,TRUE,1741,1257,743,Drain,in situ,lower drain fill,TRUE,01/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1854,Deposit,TRUE,1741,1257,743,Drain,in situ,lower drain fill,TRUE,01/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1855,Deposit,TRUE,1741,1257,743,Drain,in situ,lower drain fill,TRUE,01/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1902,Deposit,TRUE,1174,1257,743,External area,in situ,wall,FALSE,06/06/2006,GML,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1908,Deposit,TRUE,1257,1257,743,External area,disturbed,mixed midden dump,FALSE,06/06/2006,GML,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1919,Deposit,TRUE,1257,1257,743,External area,in situ,flagstones ?,FALSE,07/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1923,Deposit,TRUE,1257,1257,743,External area,in situ,flagstones ?,FALSE,08/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1932,Cut,TRUE,1077,1257,743,Drain,in situ,cut for drain,FALSE,08/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,1989,Deposit,TRUE,1257,1257,743,External area,in situ,floor with flagstones,FALSE,12/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,2004,Deposit,TRUE,1257,1257,743,Floor,in situ,flagstone floor,FALSE,13/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,2267,Deposit,TRUE,1257,1257,743,External area,in situ,gray sand mixture,FALSE,27/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,2276,Deposit,TRUE,1257,1257,743,External area,in situ,yard mix,FALSE,27/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH06,2279,Deposit,TRUE,1257,1257,743,External area,in situ,sand lens,FALSE,27/06/2006,ÓGS,C.3,1830,1850,1830-1850,1810-1870,Courtyard
SKH03,254,Deposit,TRUE,1257,1257,743,External area,disturbed,Disturbed paved/cobbled surface?,FALSE,10/06/2003,AC,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH03,288,Deposit,TRUE,1257,1257,743,Midden,in situ,ash lens,FALSE,12/06/2003,AC,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH03,295,Deposit,TRUE,1257,1257,743,External area,disturbed,Spread of stone rubble and turf,FALSE,14/06/2003,AC,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH03,603,Deposit,TRUE,1257,1257,743,Midden,in situ,Turf debris mixed with gravel and ash,FALSE,08/07/2003,MS,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH03,651,Deposit,TRUE,1257,1257,743,External area,disturbed,Turf and stone debris,FALSE,11/07/2003,MS,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH04,829,Deposit,TRUE,1257,1257,743,External area,disturbed,demolition layer of turf and stones,FALSE,01/06/2004,BL/LP,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH04,860,Deposit,TRUE,1257,1257,743,Midden,disturbed,disturbed ash spread,FALSE,04/06/2004,BL/LP,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH04,907,Deposit,TRUE,1257,1257,743,Midden,in situ,ash dump,FALSE,09/06/2004,LP,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH04,914,Deposit,TRUE,1257,1257,743,Midden,in situ,paving and ashy spread,FALSE,09/06/2004,BL,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH04,1257,Group,TRUE,1257,1257,743,External area,in situ,external cobbled area,FALSE,13/07/2004,SÞ,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH05,1428,Deposit,TRUE,1257,1257,743,External area,in situ,stone pevement/passage,FALSE,07/06/2005,LP,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH05,1655,Deposit,TRUE,1257,1257,743,Midden,in situ,ash dump,FALSE,30/06/2005,GML,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH06,1798,Deposit,TRUE,1077,1257,743,Drain,disorganized,turf collapse - from 1100?,FALSE,31/05/2006,ÓGS,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH06,1839,Deposit,TRUE,1077,1257,743,Drain,disorganized,turf deposit on top of drain,FALSE,31/05/2006,ÓGS,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH06,1840,Deposit,TRUE,1077,1257,743,Drain,disturbed,turf on top of drain,FALSE,31/05/2006,ÓGS,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH06,1841,Deposit,TRUE,1077,1257,743,Drain,disturbed,turf deposit in side drain (under capstone),FALSE,31/05/2006,ÓGS,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH06,1843,Deposit,TRUE,1077,1257,743,Drain,disturbed,turf inside drain,FALSE,31/05/2006,ÓGS,C.4,1850,1890,1850-1890,1840-1900,Courtyard
SKH06,2109,Group,TRUE,163,2109,161/743,External area,in situ,drain in room [1273],FALSE,19/06/2006,HK/SGB,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2132,Deposit,TRUE,2109,2109,161/743,Floor,in situ,stones on top of drain,FALSE,20/06/2006,SGB/HK,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2204,Deposit,TRUE,2109,2109,161/743,Drain,in situ,flagstones on top of drain,FALSE,22/06/2006,HK/SGB,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2225,Deposit,TRUE,3024,2109,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2226,Deposit,TRUE,3024,2109,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2227,Deposit,TRUE,3024,2109,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2228,Deposit,TRUE,3024,2109,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2229,Deposit,TRUE,3024,2109,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2265,Deposit,TRUE,2109,2109,161/743,Drain,in situ,drain fill - earlyer than [2225 - 2229],TRUE,26/06/2006,HK/SGB,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2266,Deposit,TRUE,2109,2109,161/743,Drain,in situ,"turf layer, bottom of drain",FALSE,26/06/2006,HK/SGB,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2278,Deposit,TRUE,2109,2109,161/743,Drain,in situ,drain walls,FALSE,27/06/2006,HK/SGB,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH,3024,Group,TRUE,2109,2109,161,Drain,in situ,drain fill; nos. 2225-2229,FALSE,,,IS.1,1650,1720,1650-1720,1630-1720,Interstice
SKH06,2136,Deposit,TRUE,2109,2109,161/743,Drain,in situ,small lens on top of drain,FALSE,20/06/2006,HK/SGB,IS.2,1720,1730,1720-1730,1720-1750,Interstice
SKH06,2183,Deposit,TRUE,2109,2109,161/743,Drain,in situ,turf on top of drain,FALSE,21/06/2006,HK/SGB,IS.2,1720,1730,1720-1730,1720-1750,Interstice
SKH06,2186,Deposit,TRUE,2109,2109,161/743,Drain,in situ,turf on top of drain,FALSE,21/06/2006,SGB/HK,IS.2,1720,1730,1720-1730,1720-1750,Interstice
SKH06,2209,Deposit,TRUE,2109,2109,161/743,Drain,in situ,turf fill of drain,FALSE,22/06/2006,SGB/HK,IS.2,1720,1730,1720-1730,1720-1750,Interstice
SKH06,2230,Deposit,TRUE,2109,2109,161/743,Drain,in situ,blocking stones in drain + turf mix,FALSE,23/06/2006,SGB/HK,IS.2,1720,1730,1720-1730,1720-1750,Interstice
SKH06,2268,Deposit,TRUE,2109,2109,161/743,Drain,in situ,gray turfy layer in drain,FALSE,27/06/2006,HK/SGB,IS.2,1720,1730,1720-1730,1720-1750,Interstice
SKH02,1,Deposit,TRUE,752,752,161/743,Demolition,disorganized,1958 levelling layer/turf,FALSE,13/05/2002,GL,LH,,1958,1958,1930-1960,Levelling Horizon
SKH02,22,Deposit,TRUE,752,752,161,Demolition,disorganized,19th/20th c. Infilling/levelling,FALSE,30/05/2002,CH/UÆ,LH,,1958,1958,1930-1960,Levelling Horizon
SKH02,31,Deposit,TRUE,752,752,161,Demolition,disorganized,19th/20th c. Infilling/levelling,FALSE,31/05/2002,CH/UÆ,LH,,1958,1958,1930-1960,Levelling Horizon
SKH02,35,Deposit,TRUE,752,752,161,Demolition,disturbed,cleaning above 36,FALSE,31/05/2002,EH,LH,,1958,1958,1930-1960,Levelling Horizon
SKH02,36,Deposit,TRUE,752,752,161,Demolition,disturbed,19th/20th c. Infilling/levelling; same as 237,FALSE,31/05/2002,EH,LH,,1958,1958,1930-1960,Levelling Horizon
SKH03,165,Deposit,TRUE,752,752,743,Demolition,disturbed,Fill of mixed origin,FALSE,28/05/2003,EH,LH,,1958,1958,1930-1960,Levelling Horizon
SKH03,168,Deposit,TRUE,752,752,743,Demolition,disturbed,Layer of mixed oringin,FALSE,29/05/2003,EH,LH,,1958,1958,1930-1960,Levelling Horizon
SKH03,188,Deposit,TRUE,752,752,743,Demolition,disorganized,Possible floor layer? assoc. With 421? Probably a bulldozer track - part of 001,FALSE,19/06/2003,AC,LH,,1958,1958,1930-1960,Levelling Horizon
SKH02,200,Group,TRUE,200,163,152,Construction,in situ,Kyndluhóll - artifical mound,FALSE,15/10/2002,GL,M.1,1500,1600,1500-1600,,Mound (Kyndluholl)
SKH02,226,Deposit,TRUE,200,200,152,Construction,in situ,mixed turf; platform or building?,FALSE,20/06/2002,OV,M.1,1500,1600,1500-1600,,Mound (Kyndluholl)
SKH02,228,Deposit,TRUE,200,200,152,Construction,in situ,mixed turf and soil; platform or building?,FALSE,20/06/2002,OV,,,,,,
SKH02,222,Deposit,TRUE,200,200,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,M.2,,,1500-1900,,Mound (Kyndluholl)
SKH02,223,Deposit,TRUE,200,200,152,Construction,disturbed,turf debris,FALSE,20/06/2002,OV,M.2,,,1500-1900,,Mound (Kyndluholl)
SKH02,224,Deposit,TRUE,200,200,152,Construction,disturbed,mixed turf and ash,FALSE,20/06/2002,OV,M.2,,,1500-1900,,Mound (Kyndluholl)
SKH02,225,Deposit,TRUE,200,200,152,Construction,in situ,enriched soil; old landsurface/platform?,FALSE,20/06/2002,OV,M.2,,,1500-1900,,Mound (Kyndluholl)
SKH02,227,Deposit,TRUE,200,200,152,Construction,disturbed,turf?,FALSE,20/06/2002,OV,M.2,,,1500-1900,,Mound (Kyndluholl)
SKH02,220,Deposit,TRUE,200,200,152,Construction,disturbed,mixed turf,FALSE,20/06/2002,OV,M.3,,,1500-1900,,Mound (Kyndluholl)
SKH02,221,Deposit,TRUE,200,200,152,Pit,in situ,black organic layer with grass/hay in base of pit cut,FALSE,20/06/2002,OV,M.3,,,1500-1900,,Mound (Kyndluholl)
SKH02,229,Cut,TRUE,200,200,152,Pit,in situ,"pit cut, filled by 219",TRUE,20/06/2002,OV,M.3,,,1500-1900,,Mound (Kyndluholl)
SKH02,214,Deposit,TRUE,200,200,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,M.4,,,1500-1900,,Mound (Kyndluholl)
SKH02,215,Deposit,TRUE,200,200,152,Construction,disturbed,mixed turf and ash,FALSE,20/06/2002,OV,M.4,,,1500-1900,,Mound (Kyndluholl)
SKH02,216,Deposit,TRUE,200,200,152,Construction,in situ,mixed soil and ash; old landsurface or platform or building?,FALSE,20/06/2002,OV,M.4,,,1500-1900,,Mound (Kyndluholl)
SKH02,218,Deposit,TRUE,200,200,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,M.4,,,1500-1900,,Mound (Kyndluholl)
SKH02,219,Deposit,TRUE,200,200,152,Pit,in situ,rubble fill of pit,FALSE,20/06/2002,OV,M.4,,,1500-1900,,Mound (Kyndluholl)
SKH02,207,Deposit,TRUE,200,200,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,M.5,,,1500-1900,,Mound (Kyndluholl)
SKH02,208,Deposit,TRUE,200,200,152,Construction,in situ,sterile soil - turf? Platform or building?,FALSE,20/06/2002,OV,M.5,,,1500-1900,,Mound (Kyndluholl)
SKH02,209,Deposit,TRUE,200,200,152,Construction,disturbed,turf debris,FALSE,20/06/2002,OV,M.5,,,1500-1900,,Mound (Kyndluholl)
SKH02,210,Deposit,TRUE,200,200,152,Midden,disturbed,mixed soil & ash layer,FALSE,20/06/2002,OV,M.5,,,1500-1900,,Mound (Kyndluholl)
SKH02,211,Deposit,TRUE,200,200,152,Midden,disturbed,mixed soil & ash layer,FALSE,20/06/2002,OV,M.5,,,1500-1900,,Mound (Kyndluholl)
SKH02,212,Deposit,TRUE,200,200,152,Construction,disturbed,mixed turf and ash,FALSE,20/06/2002,OV,M.5,,,1500-1900,,Mound (Kyndluholl)
SKH02,213,Deposit,TRUE,200,200,152,Midden,disturbed,mixed turf and ash,FALSE,20/06/2002,OV,M.5,,,1500-1900,,Mound (Kyndluholl)
SKH02,217,Deposit,TRUE,200,200,152,Slopewash,in situ,enriched soil - slopewash,FALSE,20/06/2002,OV,M.5,,,1500-1900,,Mound (Kyndluholl)
SKH02,203,Deposit,TRUE,200,200,152,midden,in situ,ashy layer,FALSE,20/06/2002,OV,M.6,1800,1900,1800-1900,,Mound (Kyndluholl)
SKH02,204,Deposit,TRUE,200,200,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,M.6,1800,1900,1800-1900,,Mound (Kyndluholl)
SKH02,205,Deposit,TRUE,200,200,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,M.6,1800,1900,1800-1900,,Mound (Kyndluholl)
SKH02,206,Deposit,TRUE,200,200,152,Construction,in situ,sterile soil - turf?; platform or building?,FALSE,20/06/2002,OV,M.6,1800,1900,1800-1900,,Mound (Kyndluholl)
SKH02,201,Deposit,TRUE,200,200,152,Topsoil,in situ,turf/topsoil,FALSE,20/06/2002,OV,M.7,1800,1900,1800-1900,,Mound (Kyndluholl)
SKH02,202,Deposit,TRUE,200,200,152,Construction,in situ,sterile soil - turf? Platform or building?,FALSE,20/06/2002,OV,M.7,1800,1900,1800-1900,,Mound (Kyndluholl)
SKH02,32,Deposit,TRUE,1081,1081,161,Slopewash,in situ,19th/20th c. slopewash/levelling,FALSE,31/05/2002,RT,MA.1,1870,1910,1870-1910,1870-1930,Midden Zone A
SKH04,792,Deposit,TRUE,3026,3026,161,Slopewash,in situ,slopewash,FALSE,28/05/2004,AFH,MA.1,1870,1910,1870-1910,1870-1930,Midden Zone A
SKH04,1004,Deposit,TRUE,3026,3026,161,Slopewash,in situ,slopewash,FALSE,14/06/2004,CKH/GML,MA.1,1870,1910,1870-1910,1870-1930,Midden Zone A
SKH,3026,Group,TRUE,752,3026,161/743,External area,in situ,20 c. Midden area in front of byre,FALSE,,,MA.1,1870,1910,1870-1910,1870-1930,Midden Zone A
SKH02,19,Deposit,TRUE,3026,3026,161,Midden,in situ,20th c. ash midden,FALSE,30/05/2002,RT,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH02,20,Deposit,TRUE,752,752,161,Drain,in situ,19th/20th c. Drain,FALSE,30/05/2002,CH,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH02,21,Cut,TRUE,752,752,161,Drain,in situ,19th/20th c. Drain,FALSE,30/05/2002,CH,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH02,25,Deposit,TRUE,3026,3026,161,Midden,in situ,20th c. Ash midden,FALSE,30/05/2002,RT,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH03,164,Deposit,TRUE,3026,3026,743,Midden,in situ,20th c. Midden/rubbish deposit,FALSE,30/06/2003,MA,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH03,261,Group,TRUE,752,752,743,Post setting,in situ,posthole (fill and cut not recorded except planned),FALSE,11/06/2003,MS,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH03,316,Group,TRUE,752,1081,743,Post setting,in situ,Posthole,FALSE,14/06/2003,GML,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH03,318,Deposit,TRUE,316,1081,743,Post setting,in situ,Fill - stone packing and infill (derived from 182),FALSE,14/06/2003,GML,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH03,319,Cut,TRUE,316,1081,743,Post setting,in situ,cut,FALSE,14/06/2003,GML,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH03,750,Group,TRUE,3026,3026,743,Burial,in situ,20th c. animal burials at east end of area,FALSE,30/10/2003,GML,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH04,779,Deposit,TRUE,750,3026,743,Burial,in situ,midden backfill and animal bone dump,FALSE,27/05/2004,GML,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH04,780,Cut,TRUE,750,3026,743,Burial,in situ,cut for 20th c. Animal bones dump,FALSE,27/05/2004,GML,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH04,781,Deposit,TRUE,750,3026,743,Burial,in situ,midden backfill and animal bone dump,FALSE,27/05/2004,GML,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH04,782,Cut,TRUE,750,3026,743,Burial,in situ,cut for 20th c. Animal bones dump,FALSE,27/05/2004,GML,MA.2,1910,1930,1910-1930,1900-1930,Midden Zone A
SKH03,281,Deposit,TRUE,1081,1081,743,Slopewash,in situ,?Horticultural soil,FALSE,12/06/2003,GML,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH03,291,Deposit,TRUE,1081,1081,743,Slopewash,in situ,Slopewash?,FALSE,13/06/2003,GML,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH03,331,Deposit,TRUE,1081,1081,743,Slopewash,in situ,Slopewash/old topsoil,FALSE,18/06/2003,GML,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH03,351,Deposit,TRUE,1081,1081,743,Slopewash,disturbed,Mixed slopewash with some turf debris,FALSE,19/06/2003,GML,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH03,525,Deposit,TRUE,1081,1081,161,Slopewash,in situ,Slopewash. Probably same as [331],FALSE,03/07/2003,GML,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH04,1050,Deposit,TRUE,1081,1081,161,Slopewash,in situ,charcoal flecked slopewash,FALSE,22/06/2004,CJVH/GML,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH04,1081,Group,TRUE,163,1081,161,External area,in situ,external area south of haybarn,FALSE,25/06/2004,CJVH,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH04,1082,Deposit,TRUE,1081,1081,161,Slopewash,in situ,charcoal-flecked slopewash (=1050),FALSE,25/06/2004,CJVH,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH05,1291,Deposit,TRUE,1081,1081,1293,Slopewash,in situ,hill-wash,FALSE,20/05/2005,SÞ/AFH,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH06,1713,Deposit,TRUE,1733,1733,1293,Slopewash,in situ,hill wash south of room [690],FALSE,23/05/2006,SÞ/AFH,MB.2,1830,1850,1830-1850,1810-1870,Midden Zone B
SKH03,290,Deposit,TRUE,399,329,743,Drain,in situ,Rubble fill of drain,FALSE,13/06/2003,ÁE,MB.3,1880,1930,1880-1930,1870-1930,Midden Zone B
SKH03,398,Cut,TRUE,399,329,743,Drain,in situ,Drain cut,FALSE,24/06/2003,ÁE,MB.3,1880,1930,1880-1930,1870-1930,Midden Zone B
SKH03,430,Deposit,TRUE,399,329,743,Drain,in situ,Fill of northen end of drain,FALSE,26/06/2003,ÁE,MB.3,1880,1930,1880-1930,1870-1930,Midden Zone B
SKH05,1289,Deposit,TRUE,752,752,1293,Excavation,in situ,drain/trench - fill of [1296],FALSE,20/05/2005,LP/AC,MB.3,1880,1930,1880-1930,1870-1930,Midden Zone B
SKH05,1296,Cut,TRUE,752,752,1293,Excavation,in situ,cut for rubble filed drain - or trench? Appears on GÓ's plan,FALSE,20/05/2005,AC/LP,MB.3,1880,1930,1880-1930,1870-1930,Midden Zone B
SKH03,404,Deposit,TRUE,383,634,383,Topsoil,in situ,turf horizon,FALSE,20/06/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,405,Deposit,TRUE,753,383,383,Topsoil,in situ,Top soil & turf,TRUE,04/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,406,Deposit,TRUE,754,383,383,Wall,disorganized,Wall & wall collapse,TRUE,04/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,407,Deposit,TRUE,753,383,383,Midden,in situ,Peat ast deposit,TRUE,04/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,408,Deposit,TRUE,753,383,383,Midden,in situ,Peat ast deposit,TRUE,04/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,409,Deposit,TRUE,753,383,383,Midden,in situ,Peat ast deposit,TRUE,04/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,452,Deposit,TRUE,753,383,383,Topsoil,in situ,Turf layer,TRUE,04/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,453,Deposit,TRUE,753,383,383,Midden,in situ,"Midden deposit of ash, charcoal, silt",TRUE,04/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,454,Deposit,TRUE,753,383,383,Midden,in situ,Animal bone dump - refuse deposit of butchery waste,TRUE,03/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,455,Deposit,TRUE,753,383,383,Midden,in situ,Peat ash deposit,TRUE,03/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,456,Deposit,TRUE,753,383,383,Midden,in situ,Peat ash depost with wood ash,TRUE,03/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,457,Deposit,TRUE,753,383,383,Midden,in situ,Peat ash deposit,TRUE,03/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,458,Deposit,TRUE,753,383,383,Midden,in situ,Peat ash deposit,TRUE,04/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,459,Deposit,TRUE,754,383,383,Wall,disorganized,Layer of mixed turfy soil - wall collapse ?,TRUE,06/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,460,Deposit,TRUE,753,383,383,Midden,in situ,Mixed layer of peat ash and turfy soil,TRUE,07/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,461,Deposit,TRUE,754,383,383,Wall,in situ,"Layer of thin turf blocks, part of wall",TRUE,08/07/2003,JW,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,556,Deposit,TRUE,634,364,364,Midden,in situ,uppermost layer of midden - horticultural soil,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,557,Deposit,TRUE,634,364,364,Midden,in situ,charcoal & ash lenses,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,558,Deposit,TRUE,634,364,364,Slopewash,in situ,slopewash deposit,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,559,Deposit,TRUE,634,364,364,tephra,in situ,dark tephra within 558,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,560,Deposit,TRUE,634,364,364,Midden,in situ,lenses of peat ash,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,561,Deposit,TRUE,634,364,364,tephra,in situ,dark tephra,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,562,Deposit,TRUE,634,364,364,Wall,disorganized,turf debris? with some ashy lenses,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,563,Deposit,TRUE,634,364,364,Midden,in situ,silty layer with ash lenses,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,564,Deposit,TRUE,634,364,364,tephra,in situ,dark tephra,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,565,Deposit,TRUE,634,364,364,Wall,disorganized,turf debris with ash lenses,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,566,Deposit,TRUE,634,364,364,Slopewash,in situ,silts,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
SKH03,567,Deposit,TRUE,634,364,364,Wall,disorganized,turf debris?,FALSE,07/07/2003,MC,MC.1,1650,1700,1650-1700,1630-1720,Midden Zone C
