ID,Sherd group,Find No,Unit No,Group No,Refit/Same as,Vessel ID,Same as VID,Colour,Lead crystal,Textured surface,Vessel Function,Vessel Class,Vessel Type_new,Finish process,Rim type,Rim Code,string rim depth,Body process,Ghost seam,Base process,Base mark,Base embossing,Process,evrep,Count,Weight,eve (rim),eve (base),size (mm),height (mm),Vessel Diam,Applied decoration,Moulded decoration,Enamelled,Engraved,Cut,Etched,Burnt,Patination,Date,Notes,Illustration,Building Phases_Building Phase,Real Date,Start date,End date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved,,
1366,1450,5315,860,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,9,29,,,,,,,,,,,,FALSE,FALSE,,misc,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,disturbed,FALSE,,
1473,1451,5315,860,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,7,8,,,,,,,,,,,,FALSE,FALSE,,misc,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,disturbed,FALSE,,
1030,1458,5315,860,,,,,amber,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,2,,,,,,,,,,,,FALSE,FALSE,19 c.,body - phial?,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,disturbed,FALSE,,
1205,1462,5315,860,,,,,colourless,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,3,,,,,,,,,,,,FALSE,FALSE,c. 1870+,body,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,disturbed,FALSE,,
1115,1545,5366,907,,,,,brown,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,neck of bottle?,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,in situ,FALSE,,
1376,2901,8311,1655,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,in situ,FALSE,,
1112,3316,11092,,,,,,brown,FALSE,TRUE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,5,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1077,1257,Drain,disturbed,FALSE,,
1319,3319,11092,1840,,,,,green,FALSE,TRUE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,2,4,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1077,1257,Drain,disturbed,FALSE,,
1814,666,1263,191,,,,,colourless,FALSE,FALSE,Storage,Bottle,curved,By hand,Flared,,,,FALSE,,,,,1/1,2,3,,,,,,,ribbed?,,,,,FALSE,FALSE,18 c.,ribbed oval flask?,FALSE,S32.1,1850-1890,1850,1890,1840-1900,Forge,48,48,Midden,in situ,FALSE,,
1817,664,1263,191,,,703,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,4,,FALSE,,,,,1/1,5,75,100,,20,,,,,,,,,FALSE,FALSE,17/18 c.,rim & body,TRUE,S32.1,1850-1890,1850,1890,1840-1900,Forge,48,48,Midden,in situ,FALSE,,
1822,665,1263,191,,,,,light green,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,pontil,,,1/1,1,9,,,,,,,,,,,,FALSE,FALSE,17/18 c.,base - kick; small globular bottle,FALSE,S32.1,1850-1890,1850,1890,1840-1900,Forge,48,48,Midden,in situ,FALSE,,
1818,663,1263,191,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,7,45,,,,,,,,,,,,FALSE,TRUE,,base & body,FALSE,S32.1,1850-1890,1850,1890,1840-1900,Forge,48,48,Midden,in situ,FALSE,,
1820,624,1157,182,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,5,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S32.1,1850-1890,1850,1890,1840-1900,Forge,48,48,Midden,in situ,FALSE,,
1823,888,1971,371,,,,,light green,FALSE,TRUE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,15,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S32.1,1850-1890,1850,1890,1840-1900,Forge,48,48,Wall,in situ,FALSE,,
226,280,176,65,,,348,,green,FALSE,FALSE,Storage,Bottle,cylindrical bottle,,,,,,FALSE,Dip mould,pontil,,Dip mould,1/1,3,125,,50,,,85,,,,,,,FALSE,FALSE,late 18th c.,85mm diam mallet bottle,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Floor,in situ,TRUE,,
227,461,232,109,,,349,,green,FALSE,FALSE,Storage,Bottle,cylindrical bottle,,,,,Dip mould,FALSE,Dip mould,pontil,,Dip mould,1/1,1,191,,80,,,80,,,,,,,FALSE,FALSE,late 18th/early 19th c.,80mm diam cylindrical bottle,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Wall,in situ,FALSE,,
222,626,1170,184,,,346,,emerald,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,1,3,,,,,,,,,,,,FALSE,TRUE,,base,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Floor,in situ,FALSE,,
229,462,232,109,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,Dip mould,pontil,,,1/1,1,8,,,,,,,,,,,,FALSE,FALSE,,base,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Wall,in situ,FALSE,,
233,720,1404,245,,,,,green,FALSE,TRUE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,2,14,,,,,,,,,,,,FALSE,FALSE,17/18 c.,body,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Wall,in situ,FALSE,,
205,672,1142,178,,,80,,blue,FALSE,FALSE,Storage,Bottle,oval bottle SN,,,,,,FALSE,,,,,1/1,1,1,,,,,,,wrythen ribbing,,,,,FALSE,FALSE,18 c.,body,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Floor,in situ,FALSE,,
235,926,2065,245,,,350,,green,FALSE,FALSE,Storage,Bottle,polygonal bottle,,,,,Dip mould,FALSE,Dip mould,,,,1/1,1,12,,,,,,,,,,,,FALSE,FALSE,18 c?,base,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Wall,in situ,FALSE,,
238,360,205,87,,,353,,green,FALSE,TRUE,Storage,Bottle,square bottle,,,,,,FALSE,Dip mould,pontil,,Dip mould,1/1,2,76,,50,,,65,,,,,,,FALSE,FALSE,,c. 65mm sq. Case bottle,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Floor,in situ,FALSE,,
264,719,1403,245,,,357,,white,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,1,,,,,,,,"red, green & blue floral",,,,FALSE,FALSE,18 c.,neck of bottle; Italian?,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Wall,in situ,FALSE,,
242,281,176,65,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,2,3,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Floor,in situ,TRUE,,
251,721,1410,267,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,10,,,,,,,,,,,,FALSE,FALSE,17/18 c.,base,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Floor,disorganized,FALSE,,
4803,1276,3133,344,,,530,,green,FALSE,FALSE,Storage,Bottle,curved,By hand,String,,4,,FALSE,,,,,1/1,3,33,43,,20,,,,,,,,,FALSE,FALSE,c. 1650-1800,rim & base,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4797,2719,8084,1435,,,526,,brown,FALSE,FALSE,Storage,Bottle,cylindrical bottle,By hand,Beaded & Flanged,C,,,FALSE,,,,,1/1,8,32,19,,30,,,,,,,,,FALSE,FALSE,c.1820-1920,beer/soda bottle,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
3624,256,142,28,,,527,,brown,FALSE,FALSE,Storage,Bottle,cylindrical bottle,By hand,Collared & flanged,A,,,FALSE,,,,Unid mould,1/1,3,25,50,,20,,,,,,,,,FALSE,FALSE,c. 1870-1920,rim,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,3027,3027,Wall,disturbed,FALSE,,
4805,249,160,43,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,3,4,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Roof,disorganized,FALSE,,
4806,950,2117,434,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,4,20,,,,,,,,,,,,FALSE,TRUE,17/18 c.,body & base,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4804,1006,2224,486,,,,,green,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,Unid mould,1/1,1,13,,,,,,,,,,,,FALSE,TRUE,17/18 c.,base,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
3625,279,142,28,,,,,green,FALSE,FALSE,Storage,Bottle,globular bottle,,,,,,FALSE,,,,Free blown,1/1,1,21,,,,,,,,,,,,FALSE,FALSE,,v. Large globular  vessel - or flat flask? Free-blown?,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,3027,3027,Wall,disturbed,FALSE,,
4807,1277,3133,344,,,531,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,3,14,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4819,1278,3133,344,,,533,,light green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,3,5,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4808,2715,8084,1435,,,,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,pontil,,,batch,8,59,,,,,,,,,,,,FALSE,FALSE,17/18 c,large bottle,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4794,1536,5357,896,,,523,,amber,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,4,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4802,1537,5357,896,,,529,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4811,248,160,43,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,73,,,,,,,,,,,,FALSE,FALSE,,"body & neck, var vessels",FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Roof,disorganized,FALSE,,
4810,250,157,41,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,912,329,Roof,disorganized,FALSE,,
3627,257,142,28,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,18,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,3027,3027,Wall,disturbed,FALSE,,
3628,258,142,28,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,20,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,3027,3027,Wall,disturbed,FALSE,,
3626,259,142,28,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,1,7,,,,,,,,,,,,FALSE,FALSE,,"neck - pale, cross between modern green and emerald colour",FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,3027,3027,Wall,disturbed,FALSE,,
4813,949,2117,434,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,15,25,,,,,,,,,,,,FALSE,FALSE,,body - misc vessels,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4809,1129,2845,611,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,3,47,,,,,,,,,,,,FALSE,FALSE,17/18 c.,body;,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4798,1282,3133,344,,,,,brown,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,1/1,3,111,,,,,,,,,,,,FALSE,FALSE,c. 1820-1920?,lower part of rim & neck; finished rim?,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4814,1477,5320,863,,,,,green,FALSE,TRUE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,6,,,,,,,,,,,,FALSE,FALSE,18 c?,misc,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4820,1478,5320,863,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4815,1535,5357,896,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,7,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4821,2716,8084,1435,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,3,5,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
3618,1958,5612,1161,,,,,green,FALSE,FALSE,Storage,Bottle,curved,,,,,,FALSE,,,,,batch,12,58,,,,,,,,,,,,FALSE,FALSE,17/18 c.,incl. Base of glob/cylind wine bottle,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
3613,1937,5611,1161,,,,,blue,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,1/1,1,2,,,,,,,,"red, yellow & white - coated figure?",,,,FALSE,FALSE,18 c.,,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
3614,1938,5611,1161,,,,,colourless,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,1,1,,,,,,,,red & white,,,,FALSE,FALSE,18 c.,,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
3612,1948,5628,1173,,,28,,amber,FALSE,FALSE,Storage,Bottle,oval bottle SN,,,,,,FALSE,,pontil,,,1/1,1,32,,95,,,,,,,,,,FALSE,FALSE,17/18 c.,c. 80 x 60mm,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1198,1174,Drain,in situ,FALSE,,
3615,1960,5612,1161,,,149,,colourless,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,Dip mould,pontil,,,1/1,1,51,,30,,,85,,,,,,,FALSE,FALSE,18c?,base of large case bottle - c. 70 x100mm,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
416,2485,7992,1336,,,,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,batch,6,12,,,,,,,,,,,,FALSE,FALSE,17/18c,,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
413,4578,11267,2112,,,,,green,FALSE,FALSE,Storage,Bottle,square bottle,,,,,,FALSE,,,,,1/1,1,5.9,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Wall,in situ,FALSE,,
3619,1949,5628,1173,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1198,1174,Drain,in situ,FALSE,,
3620,1957,5612,1161,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,4,11,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
3616,1959,5612,1161,,,,,colourless,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,1,,,,,,,,,,,,FALSE,FALSE,,shoulder - small bottle/phial,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
450,2486,7992,1336,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,2,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
571,2487,7992,1336,,,,,light green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,12,,,,,,,,,,,,FALSE,TRUE,,,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
385,2490,7992,1336,,,,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,1,1,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
418,3076,11000,1705,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,Unid mould,batch,10,68,,,,,,,,,,,,FALSE,FALSE,19 c?,misc,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Wall,in situ,FALSE,,
4406,1585,5395,946,,,1,,amber,FALSE,FALSE,Storage,Bottle,cylindrical bottle,By hand,Beaded & Flanged,C,,,FALSE,,,,,1/1,7,19,39,,30,,,,,,,,,FALSE,FALSE,c. 1820-1920,rim & body,FALSE,S7.4,1840-1890,1840,1890,1840-1900,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4432,1589,5395,946,,,,,blue,FALSE,FALSE,Storage,Bottle,flat-sided,,,,,,FALSE,,,,,batch,3,3,,,,,,,,,,,,FALSE,FALSE,19 c?,body,FALSE,S7.4,1840-1890,1840,1890,1840-1900,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
4519,1548,5371,911,,,,,emerald,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,2,2,,,,,,,,,,,,FALSE,FALSE,,,FALSE,S7.4,1840-1890,1840,1890,1840-1900,Vestibule & Corridor,775,775,Wall,disorganized,FALSE,,
4573,1586,5395,946,,,,,green,FALSE,FALSE,Storage,Bottle,,,,,,,FALSE,,,,,batch,5,19,,,,,,,,,,,,FALSE,FALSE,,body,FALSE,S7.4,1840-1890,1840,1890,1840-1900,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
1209,0,3136,651,,,,,dark green,FALSE,FALSE,storage?,bottle?,flat-sided,,,,,,FALSE,,,,,,1,7.96,,,,,,,,,,,,FALSE,TRUE,,vessel fragment,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,External area,disturbed,FALSE,,
1132,3317,11092,1840,,,,,colourless,FALSE,FALSE,storage?,bottle?,flat-sided,,,,,,FALSE,,,,,1/1,1,1,,,,,,,,,,,,FALSE,FALSE,late 19/early 20?,window? Modern?,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1077,1257,Drain,disturbed,FALSE,,
1816,0,1263,191,,,,,dark green,FALSE,FALSE,storage?,bottle?,flat-sided,,,,,,FALSE,,,,,,1,16.93,,,,,,,,,,,,FALSE,TRUE,,Vessel fragment,FALSE,S32.1,1850-1890,1850,1890,1840-1900,Forge,48,48,Midden,in situ,FALSE,,
219,0,231,109,,,,,dark green,FALSE,FALSE,storage?,bottle?,flat-sided,,,,,,FALSE,,,,,,1,1.3,,,,,,,,,,,,FALSE,TRUE,,"very dark, perhaps reused vessel glass.",FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Wall,in situ,FALSE,,
4799,2718,8084,1435,,,528,,colourless,FALSE,FALSE,storage?,bottle?,flat-sided,,,,,,FALSE,,,,,batch,2,0,,,,,,,,,,,,FALSE,FALSE,,crazed - iceglass or just shattered?,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
4817,0,161,43,,,,,light green,FALSE,FALSE,storage?,bottle?,flat-sided,,,,,,FALSE,,,,,,1,0.33,,,,,,,,,,,,FALSE,TRUE,,Vessel,FALSE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Roof,disorganized,FALSE,,
367,0,11267,2112,,,,,dark green,FALSE,FALSE,storage?,bottle?,flat-sided,,,,,,FALSE,,,,,,1,5.94,,,,,,,,,,,,FALSE,TRUE,,Vessel,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Wall,in situ,FALSE,,
4449,1594,5395,946,,,558,,colourless,FALSE,FALSE,tableware,Dish/bowl,pedestalled dish/bowl,,,,,,FALSE,,,,,1/1,1,8,,22,,,,,,,,,,FALSE,FALSE,,heavy foot of stemware - dish/bowl? 55m diam.,FALSE,S7.4,1840-1890,1840,1890,1840-1900,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
1179,1550,5375,914,,,,,colourless,FALSE,FALSE,Drinking,Goblet,,,,,,,FALSE,,,,,1/1,1,6,,,,,,,,,,,,FALSE,FALSE,17/18 c.,base/top of stem - goblet or stemmed bowl,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,in situ,FALSE,,
218,722,1410,267,,,344,,colourless,TRUE,FALSE,Drinking,Goblet,,,,,,,FALSE,,,,,1/1,,,,,,,,,,,,ovals - various sizes,,FALSE,FALSE,18 c/19 c.?,body - probably base of bowl from goblet,FALSE,S4.5,1840-1890,1840,1890,1840-1900,Pantry/Kitchen,300,300,Floor,disorganized,FALSE,,
314,2492,7992,1336,,,150,,colourless,FALSE,FALSE,Drinking,Goblet,inverted baluster stemware,,,,,,FALSE,,,,,1/1,1,26,,,,,,,fluted stem,,,,,FALSE,FALSE,c. 1710-1750,hexagonal 'silesian' stem of english style goblet with air bubble,TRUE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
459,2488,7992,1336,,,174,,light green,FALSE,FALSE,Storage,jar,cylindrical jar,By hand,Flared,,,,FALSE,,,,,1/1,3,6,8,,11,,80,,,,,,,FALSE,FALSE,17/18 c,c. 80mm diam jar,FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Floor,disturbed,FALSE,,
1064,1457,5315,860,,,55,,aqua,FALSE,FALSE,Storage,Phial,cylindrical phial,,,,,Hinge mould,FALSE,,,,Unid mould,1/1,2,9,,100,,,22,,,,,,,FALSE,FALSE,late 19 c.,"base, 22mm diam phial",FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,disturbed,FALSE,,
1495,839,1382,254,,,812,,yellow,FALSE,FALSE,Storage,Phial,cylindrical phial TN,By hand,everted,,,,FALSE,,,,,1/1,1,2,20,,20,,,,,,,,,FALSE,FALSE,,tall-necked? Phial; greenish-yellow,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,External area,disturbed,FALSE,,
1812,247,158,42,,,51,,aqua,FALSE,FALSE,Storage,Phial,cylindrical phial,,,,,,FALSE,Dip mould,pontil,,Dip mould,1/1,1,3,50,,,,23,,,,,,,FALSE,FALSE,late 18/early 19?,c. 23mm diam bottle,FALSE,S32.1,1850-1890,1850,1890,1840-1900,Forge,48,48,Midden,in situ,FALSE,,
4816,953,2117,434,,,532,,light green,FALSE,FALSE,Storage,Phial,cylindrical phial TN,By hand,Flat-top,,,,FALSE,,,,,1/1,1,5,100,,100,,,,,,,,,FALSE,TRUE,17/18 c.,rim & neck of tall necked phial - eau de cologne? (Henkes 66.25) or medicine (66.20),TRUE,S5.6,1830-1890,1830,1890,1810-1900,Workshop/Flour Mill,329,329,Wall,disorganized,FALSE,,
53,3077,11000,1705,,,24,,amber,FALSE,TRUE,Storage,Phial,cylindrical phial,,,,,Dip mould,FALSE,Dip mould,,,Dip mould,1/1,1,23,,20,55,,,,,,,,,FALSE,FALSE,19 c.,"small bottle, dark/burnt amber",FALSE,S6.3,1800-1890,1800,1890,1780-1900,Bishops Living Quarters (later),1174,1174,Wall,in situ,FALSE,,
4424,1587,5395,946,,,57,,aqua,FALSE,FALSE,Storage,Phial,cylindrical phial,,,,,Dip mould,FALSE,Dip mould,pontil,,,1/1,3,4,,45,,,20,,,,,,,FALSE,FALSE,late 19 c.,c. 20mm diam phial,FALSE,S7.4,1840-1890,1840,1890,1840-1900,Vestibule & Corridor,775,775,Floor,in situ,FALSE,,
1080,838,1382,254,,,,,blue,FALSE,FALSE,drinking?,small vessel,small vessel,,,,,,FALSE,,,,,1/1,2,2,,,,,,,bossed,,,,,FALSE,FALSE,18 c.,bossed flask? Poss 2 mnv,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,External area,disturbed,FALSE,,
1060,1551,5375,914,,,,,amethyst,FALSE,FALSE,drinking?,small vessel,small vessel,,,,,,FALSE,,,,,batch,1,0,,,,,,,bossed,,,,,FALSE,FALSE,17?,fragment of bossed flask/beaker?,FALSE,C.4,1850-1890,1850,1890,1840-1900,Courtyard,1257,1257,Midden,in situ,FALSE,,
