Finds No,Unit No,Count,Weight,Thickness,Colour,Bubbles,Original Edge,Fracture Edge,Ridge Lines,Shadow Lines,Quarry shape,Length,Width,Quarry size,Burnt,Patina,Decoration,scratch type,Scratchings,object,Completeness,Other Comments,Control reading,Translucency reading,Percentage translusency,Building Phases_Building Phase,Real Date,Start Date,End Date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved
11419,2317,1,0.63,3.1,colourless,Frequent,,Straight,,FALSE,,,,,FALSE,heavy,,,,?pane,,,,,,MR.1,1700-1900,1700,1900,,Main Road,1257,1257,External area,in situ,FALSE
5565,1092,1,1.77,1,light green,None,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Midden,in situ,TRUE
5565,1090,4,7.03,1.1,light green,None,Chipped;Cut,Straight,,TRUE,square/rectangular,,,,FALSE,moderate,,,,pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Midden,in situ,TRUE
5600,1144,4,12.29,1.8,light green,Occasional,Cut;Cut & Chipped,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Midden,in situ,FALSE
5552,1071,1,1.64,2,light green,Occasional,Cut,Straight,,TRUE,square/rectangular,,,,TRUE,slight,,,both sides seem to have heavy sooting,pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Topsoil,in situ,FALSE
5565,1090,1,1.1,1.1,dark green,Frequent,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Midden,in situ,TRUE
5600,1144,1,0.37,1.4,colourless,None,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,11.3,9.43,0.834513274,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Midden,in situ,FALSE
7939,1071,1,1.62,1.8,light green,Occasional,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,11.48,6.95,0.605400697,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Topsoil,in situ,FALSE
5552,1071,2,2.38,1.8,light green,Occasional,Cut,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,10.81,5.58,0.516188714,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Topsoil,in situ,FALSE
5595,1134,3,3.5,1,light green,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Midden,in situ,FALSE
5600,1144,2,0.52,1.2,light green,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Midden,in situ,FALSE
5552,1071,2,4.85,1.5,light green,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Topsoil,in situ,FALSE
5565,1090,1,0.85,2,dark green,None,Cut,Straight,,TRUE,,,,,FALSE,slight,,,,pane,,,,,,MC.3,1750-1900,1750,1900,1750-1810,Midden Zone C,634,1070,Midden,in situ,TRUE
5263,792,3,4.18,1,light green,Occasional,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,10.81,7.66,0.708603145,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,3026,3026,Slopewash,in situ,FALSE
5472,1004,5,6.77,1.2,light green,Occasional,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,10.5,7.79,0.741904762,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,3026,3026,Slopewash,in situ,FALSE
146,32,15,36.07,2.4,colourless,None,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,absent,,,,pane,,,11.15,10.1,0.905829596,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,1081,1081,Slopewash,in situ,FALSE
5472,1004,7,4.65,1,dark green,Occasional,Chipped,Straight,,TRUE,straight-sided,,,,FALSE,slight,,,,pane,,,10.45,5.75,0.550239234,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,3026,3026,Slopewash,in situ,FALSE
5472,1004,3,6.46,1.2,light green,Frequent,Cut,Straight,,TRUE,straight-sided,,,,FALSE,moderate,,ND,maybe scratches,pane,,"heavy patina on one side, and slight to none on the other, perhaps due to heavy scratching on one side, perhaps weathering.",,,,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,3026,3026,Slopewash,in situ,FALSE
146,32,1,3.33,1.4,light green,Occasional,Cut,Straight,,TRUE,straight-sided,,,,FALSE,moderate,,,,pane,,patina almost only on one side,,,,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,1081,1081,Slopewash,in situ,FALSE
145,32,16,31.23,2,colourless,None,Cut,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,,,,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,1081,1081,Slopewash,in situ,FALSE
5472,1004,7,15.49,2,colourless,None,Cut,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,11,9.85,0.895454545,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,3026,3026,Slopewash,in situ,FALSE
145,32,2,2.29,3.2,colourless,None,Cut,Jagged,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,11.07,10.04,0.906955736,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,1081,1081,Slopewash,in situ,FALSE
146,32,1,3.19,1.2,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,1081,1081,Slopewash,in situ,FALSE
146,32,5,20.71,2.6,colourless,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,1081,1081,Slopewash,in situ,FALSE
5263,792,1,4.14,2.6,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,3026,3026,Slopewash,in situ,FALSE
5263,792,1,8.85,2.8,light green,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,vessel,,vessel,,,,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,3026,3026,Slopewash,in situ,FALSE
5472,1004,2,3.53,3,light green,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,vessel,,probably vessel,,,,MA.1,1870-1910,1870,1910,1870-1930,Midden Zone A,3026,3026,Slopewash,in situ,FALSE
2373,538,1,0.25,1,light green,Occasional,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,,,,S34.1,1880-1920,1880,1920,1870-1930,Silo Pit,635,364,Silo,in situ,FALSE
1976,290,4,7.12,1.8,light green,None,Chipped;Cut,Straight,,TRUE,square/rectangular,,,,FALSE,moderate,,,,pane,,weathering and heavy patina on side.,,,,MB.3,1880-1930,1880,1930,1870-1930,Midden Zone B,399,329,Drain,in situ,FALSE
1976,290,1,6.01,1.4,light green,None,Cut,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,,,,MB.3,1880-1930,1880,1930,1870-1930,Midden Zone B,399,329,Drain,in situ,FALSE
1976,290,11,9.05,1.4,colourless,None,Chipped;Cut,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,,,,MB.3,1880-1930,1880,1930,1870-1930,Midden Zone B,399,329,Drain,in situ,FALSE
1976,290,1,2.8,1.8,colourless,None,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,10.92,9.15,0.837912088,MB.3,1880-1930,1880,1930,1870-1930,Midden Zone B,399,329,Drain,in situ,FALSE
1976,290,1,0.17,0.6,colourless,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?vessel,,unlikely to be window glass,,,,MB.3,1880-1930,1880,1930,1870-1930,Midden Zone B,399,329,Drain,in situ,FALSE
1976,290,1,3.75,3.2,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,MB.3,1880-1930,1880,1930,1870-1930,Midden Zone B,399,329,Drain,in situ,FALSE
2972,638,2,9.5,2,colourless,None,Chipped;Cut,Straight,,FALSE,diamond/lozenge,,,,FALSE,slight,,,,pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,1139,2,Drain,in situ,FALSE
5557,1083,1,1.38,1.2,light green,Occasional,Chipped,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5531,1056,1,6.76,4.2,colourless,None,Cut,Straight,,FALSE,square/rectangular,,,,FALSE,slight,,,,machine glass,,modern glass,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
864,0,1,1.4,1.2,light green,Frequent,Chipped,Straight,,TRUE,straight-sided,,,,FALSE,slight,,,,pane,,"Context: ""Black layer on bottom of barn"".",,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Building,in situ,FALSE
864,0,1,1.28,1.2,colourless,None,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,"Context: ""Black layer on bottom of barn"".",10.4,9.16,0.880769231,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Building,in situ,FALSE
2717,590,5,9.51,1.6,colourless,None,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Floor,in situ,TRUE
5514,1038,4,10.07,2,colourless,None,Cut,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,machine glass,,Modern glass.,10.26,9.12,0.888888889,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5593,1132,1,0.48,2,light green,None,Chipped,Straight,straight,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,10.66,5.98,0.56097561,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5204,2,1,0.97,2.2,light green,Occasional,Chipped,Jagged,,FALSE,straight-sided,,,,TRUE,slight,,,,pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Building,in situ,FALSE
5531,1056,13,17.22,3,colourless,None,Cut,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,machine glass,,Probably modern glass.,10.35,9.02,0.871497585,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5559,1085,7,19.08,3,colourless,None,Cut,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5559,1085,1,2.46,3.2,colourless,None,Cut,Straight,,FALSE,straight-sided,,,,TRUE,slight,,,,pane,,"might be burned, soot residues on one side.",,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5204,2,1,0.91,1.2,light green,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Building,in situ,FALSE
5531,1056,1,0.57,1.2,light green,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5531,1056,3,2.35,1.2,colourless,None,,Straight,,FALSE,,,,,FALSE,slight,,,,machine glass,,probably modern glass,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
2683,580,3,2.05,1.4,colourless,None,,Straight,,FALSE,,,,,FALSE,slight,,,,vessel,,vessel,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Floor,in situ,TRUE
5204,2,2,2.31,1.8,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Building,in situ,FALSE
864,2,1,2.69,1.8,dark green,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,"Context: ""Black layer on bottom of barn"".",,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Building,in situ,FALSE
5559,1085,5,6.57,2,colourless,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5574,1105,2,1.43,2,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5593,1132,1,0.4,2,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
5228,638,2,15.25,3,colourless,,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,1139,2,Drain,in situ,FALSE
5206,3,5,26.28,4,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,machine glass,,Modern glass,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,2,2,Wall,in situ,FALSE
5559,1085,4,11.66,4,colourless,None,,,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S2.1,1902-1930,1902,1930,1900-1930,Haybarn,650,2,Drain,in situ,FALSE
136,25,1,1.37,1,light green,Occasional,Cut,Straight,,FALSE,curved,,,,FALSE,absent,,,,pane,,,11.05,8.13,0.735746606,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
5219,164,1,2.63,1.2,light green,Occasional,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,"One surface has two sets of shadow lines, one that is fainter and is at an equal distance from both edges, about 5 mm., the other is stronger and thicker and is about 11 mm from one edge, and 14 mm from the other.",,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
2141,164,7,30.15,2.8,,None,Cut & Chipped,Straight,,FALSE,square/rectangular,,,,TRUE,slight,,,,pane,,"Glass has a light-green yellowish tint. May be the glass' original colour, but may also partly be a result of fire and patina.",,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
2141,164,3,6.84,1,,None,Cut,Straight,,TRUE,straight-sided,,,,TRUE,slight,,,,pane,,"has a light-green yellowish tint, the glass was probably almost colourless originally, the tint seems to be the result of fire and patina.",,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
2141,164,11,23.11,1.2,colourless,None,Cut,Wavy,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
136,25,7,16.89,1.6,colourless,None,Cut,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,11.09,10.13,0.913435528,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
2141,164,12,56.22,2.2,colourless,None,Cut,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
2141,164,9,79.07,3,colourless,None,Cut,Wavy,,FALSE,straight-sided,,,,TRUE,absent,,,,pane,,several fragments have clear signs of burning and very wavy fracture lines.,,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
2141,164,1,9.23,1,,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?vessel,,"probably too thick to be window glass, has a light-green yellowish tint, may be a combination of the glass' original colour, patina and burning.",,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
136,25,2,8.43,1.6,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
133,20,1,4.04,2.8,colourless,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,752,752,Drain,in situ,FALSE
137,1,2,18.49,3,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,Unit number [137] and [001] is written on bag,,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
132,19,6,16.51,3,colourless,None,,Wavy,,FALSE,,,,,TRUE,absent,,,,?pane,,"Two fragments stuck together (melted together), but came apart during handling",,,,MA.2,1910-1930,1910,1930,1900-1930,Midden Zone A,3026,3026,Midden,in situ,FALSE
173,63,1,4.25,1,light green,Occasional,Chipped,Straight,,FALSE,curved,,,,FALSE,absent,,,,pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
186,75,7,25.23,1.5,light green,Occasional,Chipped,Straight,,TRUE,curved,,,,FALSE,slight,,,,pane,,"Might be a reused pane, shadow line along the straight cut edge, shadow line seems to have been chipped at, and there is no line along the chipped edge.",11.04,7.2,0.652173913,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
186,75,7,14.02,1,light green,Frequent,Chipped,Straight,,TRUE,square/rectangular,,,,FALSE,absent,,,,pane,,Very fine chipping.,10.73,5.9,0.549860205,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
186,75,6,6.83,1.2,colourless,Occasional,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,11.03,7.98,0.723481414,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
196,82,1,0.76,1.2,colourless,None,Cut,Straight,,FALSE,square/rectangular,,,,FALSE,moderate,,,,mirror,,Mirror,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
196,82,8,16.2,1.2,light green,Occasional,Chipped;Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,"Signs of reuse, two shadow lines along the cut edge, one very strong, faint shadow lines along all the others. Some pieces have very scratched surfaces.",11.03,7.28,0.660018132,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
196,82,5,9.88,1.2,light green,Occasional,Chipped;Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,11.02,7.97,0.72323049,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
196,82,9,11.64,1.4,dark green,Occasional,Chipped;Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,edge - line,Remnants of the scratch one of the edges was cut along.,pane,,,11.2,5.16,0.460714286,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
141,27,6,17.97,1.5,dark green,Frequent,Chipped;Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,10.85,5.15,0.474654378,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
141,27,2,1.56,2,colourless,None,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
141,27,17,31.48,2,light green,Occasional,Cut;Cut & Chipped,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,ND,linear scratch-marks,pane,,"linear scratch-marks on one piece and unidentified doubled linear mark on other piece, looks like a double shadow line",,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
148,34,38,214.91,2,colourless,None,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,absent,,,,pane,,,11.04,9.92,0.898550725,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,346,346,Wall,disorganized,FALSE
173,63,1,11.71,2,dark green,Occasional,Cut & Chipped,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
186,75,6,37.47,2,dark green,Occasional,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,10.7,5.88,0.54953271,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
141,27,16,8.9,1,light green,Occasional,Chipped;Cut,Straight,,TRUE,straight-sided,,,,FALSE,slight,,ND,Random scratch marks on four pieces,pane,,reddish shadow line on one piece.,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
165,50,6,2.45,1.2,light green,Frequent,Cut,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,11.55,7.74,0.67012987,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,346,346,Wall,disorganized,FALSE
185,74,2,3.36,1.2,light green,Occasional,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,"lots of very faint and shallow scratches, or maybe a manufacturing fault, at the chipped edge.",,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
186,75,15,31.59,1.2,dark green,Frequent,Chipped,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,10.66,5.55,0.520637899,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
196,82,4,6.58,1.2,light green,Frequent,Cut,Straight,,FALSE,straight-sided,,,,FALSE,slight,,,,pane,,,11.01,7.35,0.667574932,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
186,75,4,12.38,1.4,dark green,Occasional,Cut,Straight,,TRUE,straight-sided,,,,FALSE,absent,,,,pane,,,10.61,6.57,0.619227144,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
186,75,6,8.92,1.6,light green,Occasional,Cut,Straight,,TRUE,straight-sided,,,,FALSE,slight,,,,pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
141,27,2,1,0.9,colourless,Frequent,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,Frequent bubbles on the surface,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
148,34,1,0.47,1,light green,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,346,346,Wall,disorganized,FALSE
173,63,1,0.82,1,light green,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,10.79,4.95,0.458758109,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
173,63,1,0.26,1,dark green,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
196,82,2,2.78,1.4,light green,Occasional,,Straight,,FALSE,,,,,FALSE,absent,,,,vessel,,vessel,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
141,27,2,1.52,1.5,colourless,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
170,58,1,3.2,1.5,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,?pane,,,10.15,9.31,0.917241379,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,346,346,Wall,disorganized,FALSE
185,74,2,2.94,1.5,light green,Occasional,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
175,64,2,2.45,1.8,light green,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Wall,in situ,FALSE
148,34,1,4.3,2,light green,None,,Straight,,FALSE,,,,,FALSE,absent,,,,vessel,,"cutbent fragment, probably vessel",,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,346,346,Wall,disorganized,FALSE
196,82,1,0.66,2,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,mirror,,mirror,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,in situ,FALSE
141,27,1,4.1,3,colourless,None,,Straight,,FALSE,,,,,FALSE,absent,,,,mirror,,Mirror fragment,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
141,27,1,3.83,3.5,colourless,None,,Straight,,FALSE,,,,,FALSE,slight,,,,?pane,,,,,,S33.1,1880-1952,1880,1952,1870-1960,Eastern Farm/Byre,81,81,Floor,disturbed,FALSE
128,16,4,13.09,1.2,light green,Occasional,Cut,Straight,,TRUE,square/rectangular,,,,FALSE,slight,,,,pane,,,11.49,6.64,0.577893821,S1.1-2,1930-1952,1930,1952,1930-1960,Outhouse,745,745,External area,disturbed,FALSE
128,16,1,1.02,2,colourless,None,Cut,Straight,,FALSE,square/rectangular,,,,FALSE,slight,,,,pane,,,,,,S1.1-2,1930-1952,1930,1952,1930-1960,Outhouse,745,745,External area,disturbed,FALSE
128,16,3,6.53,1.4,dark green,Frequent,Cut,Straight,,FALSE,straight-sided,,,,FALSE,absent,,,,pane,,,,,,S1.1-2,1930-1952,1930,1952,1930-1960,Outhouse,745,745,External area,disturbed,FALSE
128,16,5,4.73,1.4,light green,None,,Straight,,FALSE,,,,,FALSE,slight,,decoration?,"most of the pieces have both surfaces covered in scratches. Some pieces have clearer scratches that are probably parts of a pattern, picture or an inscription.",?pane,,,,,,S1.1-2,1930-1952,1930,1952,1930-1960,Outhouse,745,745,External area,disturbed,FALSE
5710,1084,2,34.28,1.8,colourless,Occasional,Chipped;Cut,Straight,,TRUE,diamond/lozenge,150,135,150 x ca. 135,FALSE,slight,,ND,scratches along three sides,pane,,"Clean cut on one side, the other three sides have scratched outlines which the glass has been broken along, not typical chipping.",10.61,9.35,0.881244109,S35.1,1898-1958,1898,1958,1870-1960,Western Farmhouse,1098,1098,Wall,in situ,FALSE
