ID1,ID,Find no,Nail no,Context no,Type code,Gavin type,Type,Head type,Photo/Drawing,Completness,Corrosion,Burnt,Straightness,Length,Grain direction,Burr,Shaft thickness,Shaft cross-section shape,Shaft sides,Pinching,Head thickness,Point type,Note,Building Phase,Start Date,End Date,Real Date,Period_Date,Attribution
2147,1180,11744,5496,2286,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.4,square,4-sided taper,,1,,,S6.4,,1890,1890,1870-1900,Millers Workshop
2584,4689,321,4294,14,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),6.3,,,0.8,rectangular,2-sided taper,,1.5,sharp,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
2595,4261,403,4449,86,A2,Forged,Forged,T-head,N,complete,heavy,No,obtuse (<90°),3.4,,,0.8,rectangular,2-sided taper,,1.6,chisel,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
2603,4712,432,6327,104,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,rectangular,2-sided taper,,1.8,,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
2623,1501,1067,3010,169,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.7,square,4-sided taper,,1.4,,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
2886,4871,5737,1352,794,A2,Forged,Forged,T-head,N,head,Very heavy,No,,,,,,rectangular,2-sided taper,,1.4,,,S7.5,,1890,1890,1870-1900,Vestibule & Corridor
3135,4968,11742,5073,2284,A2,Forged,Forged,T-head,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,2,,,S6.4,,1890,1890,1870-1900,Millers Workshop
3566,2556,323,4286,14,A3,Forged,Forged,L-head,N,head,Very heavy,No,,,,,,square,,,2.1,,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
3655,4014,8470,1908,1647,A3,Forged,Forged,L-head,N,complete,heavy,No,straight,4,,,1,rectangular,2-sided taper,,1.4,sharp,,S6.4,,1890,1890,1870-1900,Millers Workshop
3730,4192,321,4293,14,A4,Forged,Forged,square,N,complete,Very heavy,No,obtuse (<90°),4.1,,,0.8,rectangular,2-sided taper,,1.5,sharp,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
3731,1449,321,4290,14,A4,Forged,Forged,square,N,head,Very heavy,No,,,,,0.9,square,4-sided taper,,1.5,,?,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
3778,4224,11721,5560,2245,A4,Forged,Forged,square,N,head,heavy,No,,,,,0.5,square,2-sided taper,,1.1,,,S6.4,,1890,1890,1870-1900,Millers Workshop
3780,1442,11740,5557,2275,A4,Forged,Forged,square,N,complete,heavy,No,obtuse (<90°),6.1,,,0.5,square,4-sided taper,,1.2,sharp,,S6.4,,1890,1890,1870-1900,Millers Workshop
3816,4120,432,6328,104,A5,Forged,Forged,pyramidal,N,complete,Very heavy,No,obtuse (<90°),4.2,,,0.7,rectangular,2-sided taper,,2,sharp,Also T-head,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
4036,2727,329,4308,18,Ax,Forged,Forged,,N,shaft,heavy,No,,,,,0.5,square,,,,,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
4255,2696,5785,817,921,Ax,Forged,Forged,,N,head,Very heavy,No,,,,,0.7,square,,,,,,S7.5,,1890,1890,1870-1900,Vestibule & Corridor
4482,3071,11740,5559,2275,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.6,square,,,,,,S6.4,,1890,1890,1870-1900,Millers Workshop
4483,3072,11742,5077,2284,Ax,Forged,Forged,,N,shaft,heavy,No,,,,,0.5,square,,,,,,S6.4,,1890,1890,1870-1900,Millers Workshop
4626,5214,320,4230,14,Ax,Forged,Forged,,N,point,Very heavy,No,,,,,,rectangular,2-sided taper,,,sharp,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
4627,5215,323,4282,14,Ax,Forged,Forged,,N,point,Very heavy,No,,,,,,rectangular,2-sided taper,,,sharp,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
4628,5553,323,4285,14,Ax,Forged,Forged,,N,shaft,heavy,No,,,,,0.5,square,2-sided taper,,,,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
4629,5216,328,4232,18,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.6,rectangular,2-sided taper,,,chisel,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
4869,1619,5796,1417,951,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.6,square,4-sided taper,,,sharp,,S7.5,,1890,1890,1870-1900,Vestibule & Corridor
5255,1703,11723,5512,2248,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.6,square,4-sided taper,,,sharp,,S6.4,,1890,1890,1870-1900,Millers Workshop
5260,1705,11740,5558,2275,Ax,Forged,Forged,,N,point,heavy,No,,,,,0.4,square,4-sided taper,,,sharp,,S6.4,,1890,1890,1870-1900,Millers Workshop
5261,5449,11742,5078,2284,Ax,Forged,Forged,,N,shaft,heavy,No,,,,,0.8,rectangular,2-sided taper,,,,,S6.4,,1890,1890,1870-1900,Millers Workshop
5262,5450,11742,5079,2284,Ax,Forged,Forged,,N,shaft,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,,,,S6.4,,1890,1890,1870-1900,Millers Workshop
5469,5498,5911,8,1252,A?,Forged?,unidentified,,N,complete,heavy,No,obtuse (<90°),7.9,,,0.8,rectangular,2-sided taper,,,chisel,,S7.5,,1890,1890,1870-1900,Vestibule & Corridor
5470,5619,5911,9,1252,A?,Forged?,unidentified,,N,shaft,heavy,No,straight,,,,,square,2-sided taper,,1.5,chisel,Possibly that past of the head is missing,S7.5,,1890,1890,1870-1900,Vestibule & Corridor
5491,5667,321,4287,14,X,Unid.,unidentified,,N,shaft,heavy,No,,,,,0.5,square,,,,,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
5521,5689,5775,1330,898,X,Unid.,unidentified,,N,shaft,Very heavy,No,,,,,0.5,square,,,,,,S7.5,,1890,1890,1870-1900,Vestibule & Corridor
5522,5730,5775,1331,898,X,unid.,unidentified,,N,point,light,No,,,,,0.4,,,,,sharp,,S7.5,,1890,1890,1870-1900,Vestibule & Corridor
5836,6180,321,4288,14,C1,wire,Wire,flat-circular,N,head,Very heavy,No,,,,,0.4,square,straight,,0.6,,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
5837,6142,329,4309,18,C1,wire,Wire,flat-circular,N,complete,Very heavy,No,obtuse (<90°),14.7,,,0.6,square,straight,,1,sharp,,S4.6,,1890,1890,1870-1900,Pantry/Kitchen
820,532,395,4447,78,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,square,4-sided taper,,1.9,,,S29.3,,1900,1900,1900,Outhouse
1,2013,277,4343,1,A1,Forged,unidentified,flat-circular,N,head,Very heavy,No,,,,,,square,,,,,,LH,,1958,1958,1930-1960,Levelling Horizon
2,2009,1013,3127,1,A1,Forged,Forged,flat-circular,N,complete,Very heavy,No,straight,2.7,,,,square,,,0.9,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
3,2053,1013,3071,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,,,1.5,,,LH,,1958,1958,1930-1960,Levelling Horizon
4,2054,1013,3100,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,,,1.5,,,LH,,1958,1958,1930-1960,Levelling Horizon
5,2382,1013,3073,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,1.8,,,LH,,1958,1958,1930-1960,Levelling Horizon
6,2383,1013,3128,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,2.3,,,LH,,1958,1958,1930-1960,Levelling Horizon
7,2384,1013,3135,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,1.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
8,2385,1013,3136,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,1.5,,,LH,,1958,1958,1930-1960,Levelling Horizon
9,2110,5711,1080,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,1,square,,,2.6,,,LH,,1958,1958,1930-1960,Levelling Horizon
10,2111,5711,1090,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.8,square,,,2,,,LH,,1958,1958,1930-1960,Levelling Horizon
11,2112,5711,1091,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,,,1,,,LH,,1958,1958,1930-1960,Levelling Horizon
12,2113,5711,1099,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,,,1.3,,,LH,,1958,1958,1930-1960,Levelling Horizon
13,2417,5711,1076,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,1.8,,,LH,,1958,1958,1930-1960,Levelling Horizon
14,2186,8358,2362,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,,,1.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
15,2187,8358,2375,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,,,2.8,,,LH,,1958,1958,1930-1960,Levelling Horizon
16,2188,8358,2440,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,,,1,,,LH,,1958,1958,1930-1960,Levelling Horizon
17,2469,8358,2392,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,,,,LH,,1958,1958,1930-1960,Levelling Horizon
18,2470,8358,2418,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,,,,1.2,,,LH,,1958,1958,1930-1960,Levelling Horizon
19,2216,8494,1919,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,,,2.2,,,LH,,1958,1958,1930-1960,Levelling Horizon
20,2217,8494,1928,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.4,square,,,1.1,,,LH,,1958,1958,1930-1960,Levelling Horizon
21,2241,11556,5656,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,square,,,1.7,,,LH,,1958,1958,1930-1960,Levelling Horizon
22,2295,11846,5340,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,,,1.6,,,LH,,1958,1958,1930-1960,Levelling Horizon
23,2296,11846,5344,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,,,1.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
24,2297,11846,5347,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.4,square,,,1,,,LH,,1958,1958,1930-1960,Levelling Horizon
535,3329,277,4375,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,straight,4.5,,,1.1,rectangular,2-sided taper,,2,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
536,3394,277,4337,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),8.9,,,0.7,rectangular,2-sided taper,,1.7,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
537,3399,277,4353,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,2,,,LH,,1958,1958,1930-1960,Levelling Horizon
538,3400,277,4376,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,1,rectangular,2-sided taper,,2.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
539,3401,277,4377,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,rectangular,2-sided taper,,,,,LH,,1958,1958,1930-1960,Levelling Horizon
540,3402,277,4379,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,rectangular,2-sided taper,,2.3,,,LH,,1958,1958,1930-1960,Levelling Horizon
541,3403,277,4416,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,3.1,,,LH,,1958,1958,1930-1960,Levelling Horizon
542,3689,277,4338,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,straight,7.8,,,0.5,square,2-sided taper,,1.5,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
543,3755,277,4356,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),11.5,,,0.8,square,2-sided taper,,1.8,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
544,3764,277,4351,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,square,2-sided taper,,2.1,,,LH,,1958,1958,1930-1960,Levelling Horizon
545,3404,297,4433,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,rectangular,2-sided taper,,1.1,,,LH,,1958,1958,1930-1960,Levelling Horizon
546,3405,309,4574,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,,rectangular,2-sided taper,,,,,LH,,1958,1958,1930-1960,Levelling Horizon
547,3406,309,4612,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.8,rectangular,2-sided taper,,2,,,LH,,1958,1958,1930-1960,Levelling Horizon
548,3407,309,4615,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,2,,,LH,,1958,1958,1930-1960,Levelling Horizon
549,3765,309,4573,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,2-sided taper,,1.6,,,LH,,1958,1958,1930-1960,Levelling Horizon
550,3766,309,4608,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,square,2-sided taper,,0.9,,,LH,,1958,1958,1930-1960,Levelling Horizon
551,3303,1013,3069,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,straight,4.1,,,0.8,rectangular,2-sided taper,,2.1,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
552,3304,1013,3083,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,straight,4.1,,,0.7,rectangular,2-sided taper,,2,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
553,3341,1013,3068,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,straight,4.7,,,1,rectangular,2-sided taper,,1.7,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
554,3351,1013,3099,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),5,,,0.7,rectangular,2-sided taper,,2.3,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
555,3361,1013,3079,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,straight,5.3,,,0.6,rectangular,2-sided taper,,1.2,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
556,3365,1013,3055,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),5.5,,,,rectangular,2-sided taper,,1.6,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
557,3366,1013,3088,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),5.5,,,0.7,rectangular,2-sided taper,,2,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
558,3391,1013,3124,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,acute (>90°),8.5,,,0.7,rectangular,2-sided taper,,1.1,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
559,3397,1013,3052,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),9.8,,,0.4,rectangular,2-sided taper,,1.5,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
560,3424,1013,3060,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,rectangular,2-sided taper,,2.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
561,3425,1013,3072,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,rectangular,2-sided taper,,1.1,,,LH,,1958,1958,1930-1960,Levelling Horizon
562,3426,1013,3093,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.9,rectangular,2-sided taper,,1.5,,,LH,,1958,1958,1930-1960,Levelling Horizon
563,3427,1013,3130,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,rectangular,2-sided taper,,2.2,,,LH,,1958,1958,1930-1960,Levelling Horizon
564,3428,1013,3132,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,1.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
565,3693,1013,3118,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),7.9,,,0.8,square,2-sided taper,,1.5,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
566,3784,1013,3105,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.7,square,2-sided taper,,1.8,,,LH,,1958,1958,1930-1960,Levelling Horizon
567,3715,5711,1098,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),8.6,,,0.7,square,2-sided taper,,1.6,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
568,3793,5711,1074,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,square,2-sided taper,,1.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
569,3272,8358,2370,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),3.2,longitudinal,,0.8,rectangular,2-sided taper,,2.3,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
570,3277,8358,2422,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),3.4,,,0.8,rectangular,2-sided taper,,1.3,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
571,3307,8358,2419,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),4.1,,,0.8,rectangular,2-sided taper,,2,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
572,3327,8358,2371,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),4.4,,,0.7,rectangular,2-sided taper,,1.9,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
573,3339,8358,2438,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,acute (>90°),4.6,,,0.6,rectangular,2-sided taper,,1.5,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
574,3352,8358,2344,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),5,,,0.8,rectangular,2-sided taper,,1.9,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
575,3360,8358,2381,1,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),5.2,,,0.5,rectangular,2-sided taper,,0.9,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
576,3522,8358,2350,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.8,rectangular,2-sided taper,,1.7,,,LH,,1958,1958,1930-1960,Levelling Horizon
577,3523,8358,2356,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,rectangular,2-sided taper,,1.1,,,LH,,1958,1958,1930-1960,Levelling Horizon
578,3524,8358,2373,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.9,rectangular,2-sided taper,,1.6,,,LH,,1958,1958,1930-1960,Levelling Horizon
579,3525,8358,2432,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.7,rectangular,2-sided taper,,1.7,,,LH,,1958,1958,1930-1960,Levelling Horizon
580,3262,8358,2346,1,A1,Forged,Forged,flat-circular,N,complete,heavy,No,obtuse (<90°),8,,,0.5,square,2-sided taper,,0.9,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
581,3640,8358,2428,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,obtuse (<90°),4.6,,,0.6,square,2-sided taper,,1.6,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
582,3666,8358,2374,1,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),6.7,,,0.6,square,2-sided taper,,1.6,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
583,3804,8358,2390,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,2-sided taper,,1.1,,,LH,,1958,1958,1930-1960,Levelling Horizon
584,3321,8494,1921,1,A1,Forged,Forged,flat-irregular,N,complete,light,No,obtuse (<90°),4.3,,,0.9,rectangular,2-sided taper,,2.2,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
585,3670,8494,1923,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,acute (>90°),6.9,,,0.9,square,2-sided taper,,1.8,chisel,,LH,,1958,1958,1930-1960,Levelling Horizon
586,3725,11556,5655,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),9.1,,,0.8,square,2-sided taper,,1.9,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
587,3604,11846,5343,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.7,rectangular,2-sided taper,,1.2,,,LH,,1958,1958,1930-1960,Levelling Horizon
588,3605,11846,5346,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.5,rectangular,2-sided taper,,1.6,,,LH,,1958,1958,1930-1960,Levelling Horizon
589,251,277,4340,1,A1,Forged,Forged,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),5.9,,,0.6,square,4-sided taper,,1.3,sharp,,LH,,1958,1958,1930-1960,Levelling Horizon
590,467,277,4349,1,A1,Forged,Forged,flat-irregular,N,complete,heavy,No,acute (>90°),9.7,,,0.8,square,4-sided taper,,1.4,sharp,Missing tip,LH,,1958,1958,1930-1960,Levelling Horizon
591,502,277,4339,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.5,square,4-sided taper,,0.8,,,LH,,1958,1958,1930-1960,Levelling Horizon
592,503,277,4350,1,A1,Forged,Forged,flat-irregular,N,head,heavy,No,,,,,0.6,square,4-sided taper,,1.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
593,504,277,4354,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,,,,LH,,1958,1958,1930-1960,Levelling Horizon
594,505,277,4355,1,A1,Forged,Forged,flat-irregular,N,head,Very heavy,No,,,,,0.6,square,4-sided taper,,1.4,,,LH,,1958,1958,1930-1960,Levelling Horizon
595,48,277,4403,1,A1,Forged,Machine cut,flat-circular,N,complete,heavy,No,obtuse (<90°),6.3,,,0.4,square,4-sided taper,,1.2,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
596,49,277,4396,1,A1,Forged,Machine cut,flat-circular,N,complete,heavy,No,obtuse (<90°),6.4,,,0.3,square,4-sided taper,,1.3,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
597,50,277,4404,1,A1,Forged,Machine cut,flat-circular,N,complete,heavy,No,straight,6.4,,,0.4,square,4-sided taper,,1.1,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
598,53,277,4394,1,A1,Forged,Machine cut,flat-circular,N,complete,heavy,No,straight,6.7,,,0.4,square,4-sided taper,,1.4,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
599,59,277,4400,1,A1,Forged,Machine cut,flat-circular,N,complete,light,No,straight,6.8,,,0.4,square,4-sided taper,,1.4,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
600,1319,277,4405,1,A1,Forged,Machine cut,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),6.1,,,0.5,square,4-sided taper,,1.3,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
601,1321,277,4390,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,obtuse (<90°),6.5,,,0.3,square,4-sided taper,,1.4,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
602,1322,277,4391,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,obtuse (<90°),6.5,,,0.3,square,4-sided taper,,1.3,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
603,1323,277,4399,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,straight,6.5,,,0.4,square,4-sided taper,,1.5,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
604,1324,277,4398,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,straight,6.6,,,0.4,square,4-sided taper,,1.5,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
605,1327,277,4388,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,straight,6.7,,,0.5,square,4-sided taper,,1.6,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
606,1328,277,4393,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,obtuse (<90°),6.7,,,0.4,square,4-sided taper,,1.3,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
607,1329,277,4395,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,straight,6.7,,,0.4,square,4-sided taper,,1.4,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
608,1330,277,4401,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,obtuse (<90°),6.7,,,0.4,square,4-sided taper,,1.2,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
609,1332,277,4387,1,A1,Forged,Machine cut,flat-irregular,N,complete,light,No,straight,6.8,,,0.3,square,4-sided taper,,1.3,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
610,1333,277,4392,1,A1,Forged,Machine cut,flat-irregular,N,complete,heavy,No,obtuse (<90°),6.8,,,0.3,square,4-sided taper,,1.5,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
611,1334,277,4397,1,A1,Forged,Machine cut,flat-irregular,N,complete,Very heavy,No,obtuse (<90°),6.8,,,0.4,square,4-sided taper,,1.3,sharp,Machine cut?,LH,,1958,1958,1930-1960,Levelling Horizon
